"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","infraspecificEpithet","coordinateUncertaintyInMeters","occurrenceRemarks","distanceFromCentroidInMeters","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","institutionKey","preparations","recordNumber","informationWithheld","institutionID","nomenclaturalCode","county","disposition","ownerInstitutionCode","identificationRemarks","gadm","projectId","individualCount","elevation","elevationAccuracy","collectionKey","habitat","dataGeneralizations","http...unknown.org.recordID","municipality","locality","locationRemarks","rights","accessRights","higherClassification","collectionID","reproductiveCondition","previousIdentifications","networkKeys","verbatimElevation","higherGeography","georeferenceProtocol","island","otherCatalogNumbers","http...unknown.org.recordEnteredBy","verbatimTaxonRank","georeferenceRemarks","language","type","lifeStage","islandGroup","georeferencedBy","georeferenceVerificationStatus","georeferenceSources","eventRemarks","fieldNumber","dynamicProperties","georeferencedDate","associatedOccurrences","associatedTaxa","identificationQualifier","eventID","locationID","organismID","typeStatus","media_url"
"1928339421","Pimenta racemosa var. grisea (Kiaersk.) Fosberg",18.181389,-67.099722,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:26.675+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3186102,6,7707728,220,690,5014,3186060,3186096,3186102,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","VARIETY","ACCEPTED",NA,NA,"NORTH_AMERICA","Mayagüez",1963,6,25,"1963-06-25",176,176,NA,"2024-07-21T05:13:26.675+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=900591","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"284ef20f-6433-4279-a632-9caafb111f0d","none","none",TRUE,"Vascular plants","A. H. Liogier","L. R. Landrum","WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","284ef20f-6433-4279-a632-9caafb111f0d",NA,"25 June 1963",NA,"NY","1928339421","284ef20f-6433-4279-a632-9caafb111f0d",NA,"843563","NY",NA,NA,NA,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg","grisea",NA,NA,NA,NA,NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","sheet","9695",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,"Las Mesas.",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"1312 ft",NA,NA,NA,NA,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,NA,"Google Earth",NA,NA,NA,"2008-09-25",NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/135/856/v-247-00843563.jpg"
"1929257121","Pimenta racemosa (Mill.) J.W.Moore",18.181389,-67.099722,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:00.778+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3186096,6,7707728,220,690,5014,3186060,3186096,3186096,"Pimenta racemosa (Mill.) J.W.Moore","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Mayagüez",1963,12,29,"1963-12-29",363,363,NA,"2024-07-21T05:14:00.778+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015585","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"695e79a0-998f-4126-9d76-9ca66bdb8b27","none","none",TRUE,"Vascular plants","A. H. Liogier",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","695e79a0-998f-4126-9d76-9ca66bdb8b27",NA,"29 Dec 1963",NA,"NY","1929257121","695e79a0-998f-4126-9d76-9ca66bdb8b27",NA,"946479","NY",NA,NA,NA,"Pimenta racemosa (Mill.) J.W.Moore",NA,NA,NA,NA,NA,NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","sheet","10520",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72","In woods. On Serpentine soil.",NA,NA,NA,"Las Mesas.",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"984 ft",NA,NA,NA,NA,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,NA,"Google Earth",NA,NA,NA,"2008-09-25",NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/204/288/v-247-00946479.jpg"
"1927802964","Pimenta racemosa var. grisea (Kiaersk.) Fosberg",18.155975,-66.988822,"cdround,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:00.599+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3186102,6,7707728,220,690,5014,3186060,3186096,3186102,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","VARIETY","ACCEPTED",NA,"1983-01-01T00:00:00","NORTH_AMERICA",NA,1962,6,26,"1962-06-26",177,177,NA,"2024-07-21T05:13:00.599+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015764","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"024acd0b-d529-4744-b482-9613003bc96a","none","none",TRUE,"Vascular plants","A. H. Liogier","L. R. Landrum","WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","024acd0b-d529-4744-b482-9613003bc96a",NA,"26 Jun 1962",NA,"NY","1927802964","024acd0b-d529-4744-b482-9613003bc96a",NA,"946474","NY",NA,NA,NA,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg","grisea",NA,NA,NA,NA,NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","sheet","9188",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,"Maricao State Forest.",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"1969-2625 ft",NA,NA,NA,NA,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,NA,"Google Earth",NA,NA,NA,"2009-05-07",NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/204/283/v-247-00946474.jpg"
"1318596569","Pimenta racemosa var. racemosa",15.5863,-61.4728,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:02.883+00:00",403,"PRESERVED_SPECIMEN","PRESENT",7223907,6,7707728,220,690,5014,3186060,3186096,7223907,"Pimenta racemosa var. racemosa","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","VARIETY","ACCEPTED",NA,NA,"NORTH_AMERICA","St. John",1956,3,28,"1956-03-28",88,88,"2019-01-10T10:25:00.000+00:00","2024-08-02T12:39:02.883+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"http://n2t.net/ark:/65665/33daa0d39-afdb-41de-9b9a-135f1d8ef024","none","none",TRUE,"NMNH Extant Biology","A. C. Smith",NA,"WGS84","Magnoliopsida","DM","none","none","LATIN_AMERICA","Dominica","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/33daa0d39-afdb-41de-9b9a-135f1d8ef024",NA,"28 Mar 1956",NA,"US","1318596569","http://n2t.net/ark:/65665/33daa0d39-afdb-41de-9b9a-135f1d8ef024",NA,"US 2114713","US",NA,NA,NA,"Pimenta racemosa var. racemosa","racemosa",NA,NA,NA,NA,NA,NA,NA,"be5b9c72-e499-42b8-a5dc-c27505cf232e",NA,"10324",NA,"urn:lsid:biocol.org:col:15463",NA,NA,NA,NA,NA,NA,NA,1,120,70,"151c91ba-a521-4735-8c11-5abf8db7fb67",NA,NA,NA,NA,"West Cabri (hill); N of Prince Rupert Bay",NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"West Indies - Neotropics, Dominica, St. John, Dominica",NA,"Dominica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m38911b5c4-aefb-489a-a087-7653132ef39d"
"1929398427","Pimenta racemosa var. racemosa",20.335612,-74.838269,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:45.742+00:00",415,"PRESERVED_SPECIMEN","PRESENT",7223907,6,7707728,220,690,5014,3186060,3186096,7223907,"Pimenta racemosa var. racemosa","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","VARIETY","ACCEPTED",NA,NA,"NORTH_AMERICA","Guantánamo",1954,1,1,"1954-01-01",1,1,NA,"2024-07-21T05:15:45.742+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1689176","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"736705d9-1ae1-4069-9518-15d210ad93c7","none","none",FALSE,"Vascular plants","A. H. Liogier",NA,"WGS84","Magnoliopsida","CU","none","none","LATIN_AMERICA","Cuba","NORTH_AMERICA","The New York Botanical Garden","736705d9-1ae1-4069-9518-15d210ad93c7",NA,"01 Jan 1954",NA,"NY","1929398427","736705d9-1ae1-4069-9518-15d210ad93c7",NA,"01437889","NY",NA,NA,NA,"Pimenta racemosa var. racemosa","racemosa",NA,NA,NA,NA,NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","sheet","3704",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,"Near Pico Galano, La Alegría, Toa. Oriente.",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,"Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,NA,"Google Maps (map data 2017); MaNIS Georef. Calculator",NA,NA,NA,"2017-05-04",NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/489/154/01437889.jpg"
"2517198047","Pimenta racemosa (Mill.) J.W.Moore",17.62588,-63.24915,"cudc,cuiv,colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:56:31.081+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3186096,6,7707728,220,690,5014,3186060,3186096,3186096,"Pimenta racemosa (Mill.) J.W.Moore","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Saba",1953,5,18,"1953-05-18",138,138,NA,"2024-07-18T23:56:31.081+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"U.1452589@BRAHMS","none","none",FALSE,NA,"Stoffers AL","McVaugh R","WGS84","Magnoliopsida","BQ","none","none","LATIN_AMERICA","Bonaire, Sint Eustatius and Saba","EUROPE","Naturalis Biodiversity Center","U.1452589@BRAHMS",NA,NA,NA,"Botany","2517198047","https://data.biodiversitydata.nl/naturalis/specimen/U.1452589",NA,"U.1452589",NA,NA,NA,NA,"Pimenta racemosa (Mill.) J.W.Moore",NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92",NA,"Stoffers, AL 3292",NA,"Naturalis Biodiversity Center","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,NA,NA,"The Bottom.",NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,"U  0248210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1452589/format/large"
"2515576573","Pimenta racemosa (Mill.) J.W.Moore",17.62601,-63.25405,"cudc,cuiv,colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:01.303+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3186096,6,7707728,220,690,5014,3186060,3186096,3186096,"Pimenta racemosa (Mill.) J.W.Moore","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Saba",1953,5,11,"1953-05-11",131,131,NA,"2024-07-18T23:55:01.303+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"U.1452591@BRAHMS","none","none",FALSE,NA,"Stoffers AL","McVaugh R","WGS84","Magnoliopsida","BQ","none","none","LATIN_AMERICA","Bonaire, Sint Eustatius and Saba","EUROPE","Naturalis Biodiversity Center","U.1452591@BRAHMS",NA,NA,NA,"Botany","2515576573","https://data.biodiversitydata.nl/naturalis/specimen/U.1452591",NA,"U.1452591",NA,NA,NA,NA,"Pimenta racemosa (Mill.) J.W.Moore",NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92",NA,"Stoffers, AL 3194",NA,"Naturalis Biodiversity Center","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,NA,NA,"Great Hill.",NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,"U  0248209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1452591/format/large"
"2517494001","Pimenta racemosa (Mill.) J.W.Moore",17.62981,-63.24347,"cudc,cuiv,colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:01.304+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3186096,6,7707728,220,690,5014,3186060,3186096,3186096,"Pimenta racemosa (Mill.) J.W.Moore","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Saba",1953,5,22,"1953-05-22",142,142,NA,"2024-07-18T23:55:01.304+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"U.1452593@BRAHMS","none","none",FALSE,NA,"Stoffers AL",NA,"WGS84","Magnoliopsida","BQ","none","none","LATIN_AMERICA","Bonaire, Sint Eustatius and Saba","EUROPE","Naturalis Biodiversity Center","U.1452593@BRAHMS",NA,NA,NA,"Botany","2517494001","https://data.biodiversitydata.nl/naturalis/specimen/U.1452593",NA,"U.1452593",NA,NA,NA,NA,"Pimenta racemosa (Mill.) J.W.Moore",NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92",NA,"Stoffers, AL 3358",NA,"Naturalis Biodiversity Center","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,NA,NA,"Bottom Hill.",NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","300.0 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1452593/format/large"
"2517076346","Pimenta racemosa (Mill.) J.W.Moore",17.63399,-63.2453,"cudc,cuiv,colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:56:24.704+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3186096,6,7707728,220,690,5014,3186060,3186096,3186096,"Pimenta racemosa (Mill.) J.W.Moore","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Saba",1953,5,25,"1953-05-25",145,145,NA,"2024-07-18T23:56:24.704+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"U.1452594@BRAHMS","none","none",FALSE,NA,"Stoffers AL",NA,"WGS84","Magnoliopsida","BQ","none","none","LATIN_AMERICA","Bonaire, Sint Eustatius and Saba","EUROPE","Naturalis Biodiversity Center","U.1452594@BRAHMS",NA,NA,NA,"Botany","2517076346","https://data.biodiversitydata.nl/naturalis/specimen/U.1452594",NA,"U.1452594",NA,NA,NA,NA,"Pimenta racemosa (Mill.) J.W.Moore",NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92",NA,"Stoffers, AL 3407",NA,"Naturalis Biodiversity Center","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,NA,NA,"Between The Bottom and The Saddle.",NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","200.0 - 350.0 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1452594/format/large"
"2515588746","Pimenta racemosa (Mill.) J.W.Moore",17.48042,-62.96427,"cudc,cuiv,colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:01.304+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3186096,6,7707728,220,690,5014,3186060,3186096,3186096,"Pimenta racemosa (Mill.) J.W.Moore","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","St. Eustatius",1953,7,7,"1953-07-07",188,188,NA,"2024-07-18T23:55:01.304+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"U.1452595@BRAHMS","none","none",FALSE,NA,"Stoffers AL",NA,"WGS84","Magnoliopsida","BQ","none","none","LATIN_AMERICA","Bonaire, Sint Eustatius and Saba","EUROPE","Naturalis Biodiversity Center","U.1452595@BRAHMS",NA,NA,NA,"Botany","2515588746","https://data.biodiversitydata.nl/naturalis/specimen/U.1452595",NA,"U.1452595",NA,NA,NA,NA,"Pimenta racemosa (Mill.) J.W.Moore",NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92",NA,"Stoffers, AL 3600",NA,"Naturalis Biodiversity Center","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,NA,NA,"Top of the Quill near Glass Bottle.",NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","380.0 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1452595/format/large"
"2515421825","Pimenta racemosa (Mill.) J.W.Moore",17.47713,-62.96059,"cudc,cuiv,colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:56:30.455+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3186096,6,7707728,220,690,5014,3186060,3186096,3186096,"Pimenta racemosa (Mill.) J.W.Moore","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","St. Eustatius",1953,7,13,"1953-07-13",194,194,NA,"2024-07-18T23:56:30.455+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"U.1452596@BRAHMS","none","none",FALSE,NA,"Stoffers AL",NA,"WGS84","Magnoliopsida","BQ","none","none","LATIN_AMERICA","Bonaire, Sint Eustatius and Saba","EUROPE","Naturalis Biodiversity Center","U.1452596@BRAHMS",NA,NA,NA,"Botany","2515421825","https://data.biodiversitydata.nl/naturalis/specimen/U.1452596",NA,"U.1452596",NA,NA,NA,NA,"Pimenta racemosa (Mill.) J.W.Moore",NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92",NA,"Stoffers, AL 3677",NA,"Naturalis Biodiversity Center","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,NA,NA,"Top of the Quill.",NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","350.0 - 450.0 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1452596/format/large"
"2515580007","Pimenta racemosa (Mill.) J.W.Moore",17.47713,-62.96059,"cudc,cuiv,colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:01.305+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3186096,6,7707728,220,690,5014,3186060,3186096,3186096,"Pimenta racemosa (Mill.) J.W.Moore","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","St. Eustatius",1953,7,29,"1953-07-29",210,210,NA,"2024-07-18T23:55:01.305+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"U.1452597@BRAHMS","none","none",FALSE,NA,"Stoffers AL",NA,"WGS84","Magnoliopsida","BQ","none","none","LATIN_AMERICA","Bonaire, Sint Eustatius and Saba","EUROPE","Naturalis Biodiversity Center","U.1452597@BRAHMS",NA,NA,NA,"Botany","2515580007","https://data.biodiversitydata.nl/naturalis/specimen/U.1452597",NA,"U.1452597",NA,NA,NA,NA,"Pimenta racemosa (Mill.) J.W.Moore",NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92",NA,"Stoffers, AL 3951",NA,"Naturalis Biodiversity Center","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,NA,NA,"Top van de Quill.",NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1452597/format/large"
