"key","scientificName","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","elevation","continent","gadm","higherGeography","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","isSequenced","identifier","facts","relations","isInCluster","recordedBy","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","recordNumber","identifier.1","habitat","georeferenceProtocol","municipality","locality","eventRemarks","collectionCode","gbifID","occurrenceID","taxonRemarks","catalogNumber","higherClassification","name","identifiedBy","decimalLatitude","decimalLongitude","geodeticDatum","stateProvince","modified","references","institutionKey","collectionKey","associatedOccurrences","http...unknown.org.recordID","county","taxonID","institutionCode","rights","occurrenceRemarks","http...unknown.org.recordEnteredBy","collectionID","otherCatalogNumbers","verbatimEventDate","georeferenceRemarks","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceSources","individualCount","lifeStage","datasetName","institutionID","preparations","rightsHolder","informationWithheld","nomenclaturalCode","verbatimLocality","disposition","locationRemarks","previousIdentifications","ownerInstitutionCode","reproductiveCondition","islandGroup","island","elevationAccuracy","infraspecificEpithet","dateIdentified","fieldNumber","language","type","identificationID","organismID","accessRights","georeferencedDate","verbatimElevation","associatedTaxa","nomenclaturalStatus","bibliographicCitation","identificationQualifier","distanceFromCentroidInMeters","dynamicProperties","identificationRemarks","typeStatus","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","materialSampleID","verbatimIdentification","locationID","eventID","verbatimTaxonRank","datasetID","fieldNotes","footprintSRS","typifiedName","media_url","license"
"1931169487","Calyptranthes pallens (Poir.) Griseb.","mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:53.950+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181673,6,7707728,220,690,5014,3173889,10841740,10841740,"Myrcia neopallens A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neopallens","Calyptranthes","pallens","SPECIES","SYNONYM","NE",7.62,"NORTH_AMERICA",NA,NA,1938,5,24,"1938-05-24",144,144,"2024-07-21T05:14:53.950+00:00",FALSE,"f0af6f2a-c9af-4799-b4f7-7ffe8467278f","none","none",FALSE,"W. Kings","Magnoliopsida","KY","none","none","LATIN_AMERICA","Cayman Islands","NORTH_AMERICA","C.B.58a","f0af6f2a-c9af-4799-b4f7-7ffe8467278f",NA,"Georeferencing Quick Reference Guide, Version 2012",NA,"East End, Spot Bay.",NA,"NY","1931169487","f0af6f2a-c9af-4799-b4f7-7ffe8467278f",NA,"1434920",NA,"Calyptranthes pallens (Poir.) Griseb.",NA,19.299499,-81.1093,"WGS84",NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1677066","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,"NY",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"24 May 1938",NA,1161.57,NA,NA,"Google Maps (map data 2019); MaNIS Georef. Calculator",NA,NA,"Vascular plants","http://biocol.org/urn:lsid:biocol.org:col:15556","sheet","The New York Botanical Garden",NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,1.52,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,"2019-01-31","20.00-30.00 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/472/424/v-247-01434920.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"1929056414","Calyptranthes pallens (Poir.) Griseb.","mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:00.265+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181673,6,7707728,220,690,5014,3173889,10841740,10841740,"Myrcia neopallens A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neopallens","Calyptranthes","pallens","SPECIES","SYNONYM","NE",4.575,"NORTH_AMERICA",NA,NA,1938,7,14,"1938-07-14",195,195,"2024-07-21T05:14:00.265+00:00",FALSE,"5b21f6a2-b166-41f8-81ba-7e8f33cc37f2","none","none",FALSE,"W. Kings","Magnoliopsida","KY","none","none","LATIN_AMERICA","Cayman Islands","NORTH_AMERICA","G.C.284","5b21f6a2-b166-41f8-81ba-7e8f33cc37f2",NA,"BioGeomancer, Guide to Best Practices for Georefer",NA,"Hut Road. North Side.",NA,"NY","1929056414","5b21f6a2-b166-41f8-81ba-7e8f33cc37f2",NA,"1434921",NA,"Calyptranthes pallens (Poir.) Griseb.",NA,19.337828,-81.220426,"WGS84",NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1677067","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,"NY",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"14 Jul 1938",NA,7212,NA,NA,"Google Maps (map data 2018); MaNIS Georef. Calculator",NA,NA,"Vascular plants","http://biocol.org/urn:lsid:biocol.org:col:15556","sheet","The New York Botanical Garden",NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,1.525,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,"2020-09-14","10.00-20.00 ft",NA,NA,NA,NA,3537.09486857546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/472/425/v-247-01434921.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"1929727870","Calyptranthes pallens (Poir.) Griseb.","mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:09.207+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181673,6,7707728,220,690,5014,3173889,10841740,10841740,"Myrcia neopallens A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neopallens","Calyptranthes","pallens","SPECIES","SYNONYM","NE",NA,"NORTH_AMERICA",NA,NA,1933,5,NA,"1933-05",NA,NA,"2024-07-21T05:14:09.207+00:00",FALSE,"8ab25472-12f2-4a82-b457-31b99d609278","none","none",FALSE,"Fr. León","Magnoliopsida","CU","none","none","LATIN_AMERICA","Cuba","NORTH_AMERICA","15990","8ab25472-12f2-4a82-b457-31b99d609278",NA,"Georeferencing Quick Reference Guide, Version 2012",NA,"Guatao, Hab.",NA,"NY","1929727870","8ab25472-12f2-4a82-b457-31b99d609278",NA,"1434886",NA,"Calyptranthes pallens (Poir.) Griseb.",NA,23.001772,-82.496788,"WGS84","La Habana",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1677032","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,"NY",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"May 1933",NA,NA,NA,NA,"Google Maps (map data 2017); MaNIS Georef. Calculator",NA,NA,"Vascular plants","http://biocol.org/urn:lsid:biocol.org:col:15556","sheet","The New York Botanical Garden",NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,"2017-08-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/470/037/v-247-01434886.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"4519382270","Calyptranthes pallens (Poir.) Griseb.","cdc,cdround,gass84,inmano","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:43.765+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3181673,6,7707728,220,690,5014,3173889,10841740,10841740,"Myrcia neopallens A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neopallens","Calyptranthes","pallens","SPECIES","SYNONYM","NE",1431,"NORTH_AMERICA",NA,NA,1932,6,11,"1932-06-11T00:00",163,163,"2024-08-02T01:14:43.765+00:00",FALSE,"K000565061","none","none",TRUE,"Stork, H.E.;","Magnoliopsida","CR","none","none","LATIN_AMERICA","Costa Rica","EUROPE","2872","K000565061","In fence row among Poro trees","Gazetteer",NA,"1 mile SW of Cartago","Tree of 25 feet height.  Very full fruited","Herbarium","4519382270","http://specimens.kew.org/herbarium/K000565061",NA,"K000565061","Myrtaceae","Calyptranthes pallens (Poir.) Griseb.","Holst, B.K. & Kawasaki M.L.",9.866667,-83.916667,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/0043059d07dbbc7dafb3adef75759324.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"1928042722","Calyptranthes pallens (Poir.) Griseb.","mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:22.116+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181673,6,7707728,220,690,5014,3173889,10841740,10841740,"Myrcia neopallens A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neopallens","Calyptranthes","pallens","SPECIES","SYNONYM","NE",NA,"NORTH_AMERICA",NA,NA,1927,8,1,"1927-08-01",213,213,"2024-07-21T05:15:22.116+00:00",FALSE,"1382ceff-195b-40f9-a1fb-6230dd8df2d4","none","none",TRUE,"W. J. Eyerdam","Magnoliopsida","HT","none","none","LATIN_AMERICA","Haiti","NORTH_AMERICA","121","1382ceff-195b-40f9-a1fb-6230dd8df2d4",NA,"Georeferencing Quick Reference Guide, Version 2012",NA,"Les Abricots.",NA,"NY","1928042722","1382ceff-195b-40f9-a1fb-6230dd8df2d4",NA,"1434903",NA,"Calyptranthes pallens (Poir.) Griseb.",NA,18.650004,-74.306676,"WGS84","Grand'Anse",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1677049","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,"NY",NA,"[There is no Les Abricots on Gonave Island].",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"01 Aug 1927",NA,NA,NA,NA,"Google Maps (map data 2018); MaNIS Georef. Calculator",NA,NA,"Vascular plants","http://biocol.org/urn:lsid:biocol.org:col:15556","sheet","The New York Botanical Garden",NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,"2019-02-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/472/407/v-247-01434903.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"912286415","Calyptranthes pallens (Poir.) Griseb.","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:34.401+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3181673,6,7707728,220,690,5014,3173889,10841740,10841740,"Myrcia neopallens A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neopallens","Calyptranthes","pallens","SPECIES","SYNONYM","NE",350,"NORTH_AMERICA",NA,NA,1925,5,24,"1925-05-24T00:00",144,144,"2024-08-02T01:14:34.401+00:00",FALSE,"K000331018","none","none",TRUE,"Ekman, E.L.","Magnoliopsida","HT","none","none","LATIN_AMERICA","Haiti","EUROPE","H4115","K000331018",NA,"Gazetteer",NA,"Ile de Tortue, west of La Tallee.","Tree.","Herbarium","912286415","http://specimens.kew.org/herbarium/K000331018",NA,"K000331018","Myrtaceae","Calyptranthes pallens (Poir.) Griseb.","Ekman, E.L.",20.066667,-72.816667,"WGS84",NA,NA,NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,NA,NA,NA,NA,"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/15eebffe6fc253912133c8cf7759c15d.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"1929253258","Calyptranthes pallens (Poir.) Griseb.","mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:01.183+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181673,6,7707728,220,690,5014,3173889,10841740,10841740,"Myrcia neopallens A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neopallens","Calyptranthes","pallens","SPECIES","SYNONYM","NE",NA,"NORTH_AMERICA",NA,NA,1922,6,NA,"1922-06",NA,NA,"2024-07-21T05:14:01.183+00:00",FALSE,"69163088-a0ad-4b3a-aa43-4e2963faa985","none","none",FALSE,"Fr. León","Magnoliopsida","CU","none","none","LATIN_AMERICA","Cuba","NORTH_AMERICA","11030","69163088-a0ad-4b3a-aa43-4e2963faa985",NA,"Georeferencing Quick Reference Guide, Version 2012",NA,"Oriente: Sur de Oriente Y Pico Turquino. Nagua",NA,"NY","1929253258","69163088-a0ad-4b3a-aa43-4e2963faa985",NA,"1434895",NA,"Calyptranthes pallens (Poir.) Griseb.",NA,20.093138,-76.897916,"WGS84",NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1677041","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,"NY",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"Jun 1922",NA,NA,NA,NA,"Google Maps (map data 2018); MaNIS Georef. Calculator",NA,NA,"Vascular plants","http://biocol.org/urn:lsid:biocol.org:col:15556","sheet","The New York Botanical Garden",NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,"2018-01-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/472/399/v-247-01434895.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"912286260","Calyptranthes pallens (Poir.) Griseb.","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:34.475+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3181673,6,7707728,220,690,5014,3173889,10841740,10841740,"Myrcia neopallens A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neopallens","Calyptranthes","pallens","SPECIES","SYNONYM","NE",NA,"NORTH_AMERICA","none","Miami",1920,5,30,"1920-05-30T00:00",151,151,"2024-08-02T01:14:34.475+00:00",FALSE,"K000330867","none","none",FALSE,"Rehder, A.","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","EUROPE","864","K000330867",NA,"Gazetteer","Miami","Brickell Hammock","Tree.","Herbarium","912286260","http://specimens.kew.org/herbarium/K000330867",NA,"K000330867","Myrtaceae","Calyptranthes pallens (Poir.) Griseb.",NA,25.733333,-80.2,"WGS84",NA,NA,NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,NA,NA,NA,NA,"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/e516e8fce86c4db08a1536b7fb0260ae.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"912286384","Calyptranthes pallens (Poir.) Griseb.","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:34.511+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3181673,6,7707728,220,690,5014,3173889,10841740,10841740,"Myrcia neopallens A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neopallens","Calyptranthes","pallens","SPECIES","SYNONYM","NE",NA,"NORTH_AMERICA",NA,NA,1915,4,5,"1915-04-05T00:00",95,95,"2024-08-02T01:14:34.511+00:00",FALSE,"K000331009","none","none",FALSE,"Harris, W.","Magnoliopsida","JM","none","none","LATIN_AMERICA","Jamaica","EUROPE","11943","K000331009","Limestone hill.","Gazetteer",NA,"Constant Spring","Slender tree.","Herbarium","912286384","http://specimens.kew.org/herbarium/K000331009",NA,"K000331009","Myrtaceae","Calyptranthes pallens (Poir.) Griseb.",NA,18.05,-76.8,"WGS84",NA,NA,NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,NA,NA,NA,NA,"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/888e1c91de502724c71ab9007b3f9c49.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"1928195328","Calyptranthes pallens (Poir.) Griseb.","mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:25.007+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181673,6,7707728,220,690,5014,3173889,10841740,10841740,"Myrcia neopallens A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neopallens","Calyptranthes","pallens","SPECIES","SYNONYM","NE",NA,"NORTH_AMERICA","none",NA,1914,2,NA,"1914-02-20/1914-02-26",51,57,"2024-07-21T05:13:25.007+00:00",FALSE,"1e14f8ac-3cde-4847-b955-2cff01f6e295","none","none",TRUE,"N. L. Britton","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","1861","1e14f8ac-3cde-4847-b955-2cff01f6e295","Base of cliffs.",NA,NA,"Isla de Mona. Mona Island Natural Reserve. Uvero.",NA,"NY","1928195328","1e14f8ac-3cde-4847-b955-2cff01f6e295",NA,"843409",NA,"Calyptranthes pallens (Poir.) Griseb.",NA,18.0588,-67.9077,"WGS84",NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=901462","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,"NY",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"20 Feb 1914 - 26 Feb 1914",NA,NA,NA,NA,"Google Earth (map data 2007)",NA,NA,"Vascular plants","http://biocol.org/urn:lsid:biocol.org:col:15556","sheet","The New York Botanical Garden",NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,"2007-08-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/135/700/v-247-00843409.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"912286271","Calyptranthes pallens (Poir.) Griseb.","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:34.403+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3181673,6,7707728,220,690,5014,3173889,10841740,10841740,"Myrcia neopallens A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neopallens","Calyptranthes","pallens","SPECIES","SYNONYM","NE",NA,"NORTH_AMERICA","none",NA,1913,12,20,"1913-12-20T00:00",354,354,"2024-08-02T01:14:34.403+00:00",FALSE,"K000330865","none","none",FALSE,"Small, J.K.; Small, G.K.","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","EUROPE","4837","K000330865",NA,"Gazetteer",NA,"Brickell Hammock",NA,"Herbarium","912286271","http://specimens.kew.org/herbarium/K000330865",NA,"K000330865","Myrtaceae","Calyptranthes pallens (Poir.) Griseb.",NA,25.733333,-80.2,"WGS84",NA,NA,NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,NA,NA,NA,NA,"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/eeba37858c5cbc66328b5f9b7cea6d76.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"912286382","Calyptranthes pallens (Poir.) Griseb.","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:29.310+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3181673,6,7707728,220,690,5014,3173889,10841740,10841740,"Myrcia neopallens A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neopallens","Calyptranthes","pallens","SPECIES","SYNONYM","NE",770,"NORTH_AMERICA",NA,NA,1912,9,30,"1912-09-30T00:00",274,274,"2024-08-02T01:15:29.310+00:00",FALSE,"K000331013","none","none",TRUE,"Harris, W.","Magnoliopsida","JM","none","none","LATIN_AMERICA","Jamaica","EUROPE","11216","K000331013",NA,"Gazetteer",NA,"Crofts Mountain, Upper Claredon.","Erect ree, ripe fruit dark red.","Herbarium","912286382","http://specimens.kew.org/herbarium/K000331013",NA,"K000331013","Myrtaceae","Calyptranthes pallens (Poir.) Griseb.",NA,18.116667,-77.2,"WGS84",NA,NA,NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,NA,NA,NA,NA,"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/a84f8b54b1e66e5e9912c0e4901bf838.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
