"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","coordinateUncertaintyInMeters","networkKeys","elevation","institutionKey","collectionKey","preparations","institutionID","fieldNotes","county","fieldNumber","projectId","individualCount","elevationAccuracy","eventRemarks","nomenclaturalStatus","recordNumber","nomenclaturalCode","locality","type","ownerInstitutionCode","bibliographicCitation","collectionID","datasetID","recordedByIDs.type","recordedByIDs.value","eventID","habitat","language","verbatimIdentification","accessRights","higherClassification","gadm","identifiedByIDs.type","identifiedByIDs.value","locationRemarks","otherCatalogNumbers","dynamicProperties","municipality","occurrenceRemarks","higherGeography","media_url","license"
"1212579331","Eugenia brongniartiana Guillaumin",-20.84083,165.25,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:22.439+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1978,12,6,"1978-12-06",340,340,"2016-01-20T21:43:46.000+00:00","2024-07-31T15:50:22.439+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089775","none","none",TRUE,NA,"MacKee, H.S.","Dawson","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089775",NA,NA,"Touho : Pouiou","P","1212579331","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089775",NA,"P02089775","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",150,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste élancé de 4 mètres; feuilles vert foncé brillant en dessus, vert clair en dessous; inflorescences tout le long de la tige à partir du sol; pédicelles rouges; fleurs blanches",NA,"36186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/14533226167984istbYdE8XzwKknw","http://creativecommons.org/licenses/by/4.0/"
"1212579389","Eugenia brongniartiana Guillaumin",-21.33417,165.26333,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:22.557+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1977,8,14,"1977-08-14",226,226,"2000-02-01T15:35:51.000+00:00","2024-07-31T15:50:22.557+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089778","none","none",TRUE,NA,"MacKee, H.S.","Dawson","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089778",NA,NA,"Dent de  Poya, versant Nord-Ouest","P","1212579389","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089778",NA,"P02089778","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",200,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste élancé de 2 mètres; feuilles vert foncé brillant en dessus, vert clair en dessous; inflorescences tout le long du tronc; boutons floraux roses; fleurs blanches",NA,"33630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1453326779272Nha82oj3tV929IkX","http://creativecommons.org/licenses/by/4.0/"
"1212579360","Eugenia brongniartiana Guillaumin",-22.62056,167.46389,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:22.391+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1977,9,7,"1977-09-07",250,250,"2016-01-20T22:52:59.000+00:00","2024-07-31T15:50:22.391+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089777","none","none",TRUE,NA,"MacKee, H.S.","Dawson","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089777",NA,NA,"Plateau Central, Ile des Pins","P","1212579360","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089777",NA,"P02089777","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",100,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbre grele élancé de 6 mètres; tronc de 10 cm de diamètre; écorce brun clair un peu rude; feuilles vert foncé brillant en dessus, vert clair brillant en dessous; fleurs blanches tout le long du tronc",NA,"33782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1453322634898MSA82X3uQUU3J588","http://creativecommons.org/licenses/by/4.0/"
"694588366","Eugenia brongniartiana Guillaumin",-22.3,166.71667,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:51:16.758+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1977,11,9,"1977-11-09",313,313,"2015-11-20T14:42:14.000+00:00","2024-07-31T15:51:16.758+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094225","none","none",TRUE,NA,"Bamps, P.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094225",NA,NA,"Plum - Prony, Nord Nord-Est de la baie Ngo","P","694588366","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094225",NA,"P05094225","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",30,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 4 mètres de haut. Feuilles opposées, à ponctuations translucides. Fruits verts, caulinaires, à 1 graine",NA,"5714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441421444138BDSxKvvAY1GJkF3c","http://creativecommons.org/licenses/by/4.0/"
"2849134301","Eugenia brongniartiana Guillaumin",-22.07194,166.32722,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:56.457+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1975,2,27,"1975-02-27",58,58,"2023-07-25T09:21:32.000+00:00","2024-07-31T15:50:56.457+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919219","none","none",TRUE,NA,"MacKee, H.S.","Dawson","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919219",NA,NA,"Base Ouest du Mt. Mou","P","2849134301","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919219",NA,"P00919219","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",450,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbre cauliflore de 7 mètres; tronc de 15 cm diamètre; écorce brun clair assez rude; feuilles vert foncé en dessus, vert  clair en dessous; fruits jaune verdâtre",NA,"29800",NA,NA,50,"Commun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/15979160173581KWQJzYrvTQv2A43","http://creativecommons.org/licenses/by/4.0/"
"1265125598","Eugenia brongniartiana Guillaumin",-22.07194,166.32722,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:23.252+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1975,2,27,"1975-02-27",58,58,"2016-03-09T17:11:55.000+00:00","2024-07-31T15:50:23.252+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02090027","none","none",TRUE,NA,"MacKee, H.S.","Dawson","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02090027",NA,NA,"Base Ouest du Mt. Mou","P","1265125598","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02090027",NA,"P02090027","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",450,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbre cauliflore de 7 mètres; tronc de 15 cm diamètre; écorce brun clair assez rude; feuilles vert foncé en dessus, vert  clair en dessous; fruits jaune verdâtre",NA,"29800",NA,NA,50,"Commun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1453411720865ynWjq0M4cFiqqzYL","http://creativecommons.org/licenses/by/4.0/"
"3464203301","Eugenia brongniartiana Guillaumin",-22.07194,166.32722,"cdc,gass84","cb9beff3-a185-486f-975a-732251444158","2853c0e7-c758-4c9c-83a2-7c2d18967fb9","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T12:53:56.310+00:00","2024-07-31T13:15:07.692+00:00",534,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1975,2,27,"1975-02-27",58,58,"2022-02-07T11:26:02.000+00:00","2024-07-31T13:15:07.692+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/um/mpu/mpu1349636","none","none",TRUE,NA,"MacKee, H.S.",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/um/mpu/mpu1349636",NA,NA,"Base Ouest du Mt. Mou","MPU","3464203301","http://coldb.mnhn.fr/catalognumber/um/mpu/mpu1349636",NA,"MPU1349636","UM",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",450,"17ff2e84-80c7-4904-81c7-26183b3ce46e","1fddc155-2d5b-4b1d-92cb-1268e22cc2bb","hb","http://grscicoll.org/institution/université-montpellier-2","Arbre cauliflore de 7 mètres; tronc de 15 cm diamètre; écorce brun clair assez rude; feuilles vert foncé en dessus, vert  clair en dessous; fruits jaune verdâtre",NA,"29800",NA,NA,50,"Commun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1644229562291TU4XN5Q3XUb8OhBp","http://creativecommons.org/licenses/by/4.0/"
"694515229","Eugenia brongniartiana Guillaumin",-21.24421,165.15163,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:38.025+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1974,3,21,"1974-03-21",80,80,"2015-09-05T03:37:03.000+00:00","2024-07-31T15:50:38.025+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094338","none","none",TRUE,NA,"Jaffré, T.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094338",NA,NA,"Massif du Boulinda","P","694515229","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094338",NA,"P05094338","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle",NA,NA,"1281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441420688033mshLwGDnI4yDveDk","http://creativecommons.org/licenses/by/4.0/"
"2632692303","Eugenia brongniartiana Guillaumin",-21.17778,165.4575,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:55.760+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1974,6,14,"1974-06-14",165,165,"2020-07-06T17:58:04.000+00:00","2024-07-31T15:50:55.760+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918855","none","none",TRUE,NA,"MacKee, H.S.","Dawson","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918855",NA,NA,"Vallée de Néavin","P","2632692303","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918855",NA,"P00918855","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",100,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbre de 6 mètres ; tronc de 15 cm de diamètre ; écorce brune, assez rude ; feuilles vert foncé brillant en dessus, vert clair en dessous ; fleurs blanches",NA,"28820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1594050903753FTQrVYi4KxNesjwM","http://creativecommons.org/licenses/by/4.0/"
"2805474303","Eugenia brongniartiana Guillaumin",-21.17778,165.4575,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:16.614+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1974,6,14,"1974-06-14",165,165,"2023-05-10T12:07:11.000+00:00","2024-07-31T15:50:16.614+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919105","none","none",TRUE,NA,"MacKee, H.S.",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919105",NA,NA,"Vallée de Néavin","P","2805474303","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919105",NA,"P00919105","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",100,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbre de 6 mètres ; tronc de 15 cm de diamètre ; écorce brune, assez rude ; feuilles vert foncé brillant en dessus, vert clair en dessous ; fleurs blanches",NA,"28820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1594050930407yLxI0YO1GUNVFno7","http://creativecommons.org/licenses/by/4.0/"
"1212579374","Eugenia brongniartiana Guillaumin",-20.93944,164.98694,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:22.391+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1973,5,13,"1973-05-13",133,133,"2015-12-08T10:36:31.000+00:00","2024-07-31T15:50:22.391+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089780","none","none",TRUE,NA,"MacKee, H.S.","Dawson","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089780",NA,NA,"Tiwaka : Bobetio","P","1212579374","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089780",NA,"P02089780","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",250,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste élancé de 3 mètres; feuilles vert foncé brillant en dessus, vert clair en dessous; pédoncules roses; boutons floraux blancs; fleurs blanches",NA,"26669",NA,NA,NA,"Fréquentées par les abeilles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1453326668857jR5jZToB34uFwOAU","http://creativecommons.org/licenses/by/4.0/"
"1212579319","Eugenia brongniartiana Guillaumin",-20.93944,164.98694,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:22.557+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1973,5,13,"1973-05-13",133,133,"2015-12-08T10:36:51.000+00:00","2024-07-31T15:50:22.557+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089781","none","none",TRUE,NA,"MacKee, H.S.","Dawson","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089781",NA,NA,"Tiwaka : Bobetio","P","1212579319","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089781",NA,"P02089781","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",250,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste élancé de 3 mètres; feuilles vert foncé brillant en dessus, vert clair en dessous; pédoncules roses; boutons floraux blancs; fleurs blanches",NA,"26669",NA,NA,NA,"Fréquentées par les abeilles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1453322545627Owq0dg5xewxarGMu","http://creativecommons.org/licenses/by/4.0/"
"694588257","Eugenia brongniartiana Guillaumin",-20.43528,164.31639,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:37.466+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1973,9,20,"1973-09-20",263,263,"2015-11-20T14:42:25.000+00:00","2024-07-31T15:50:37.466+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094253","none","none",TRUE,NA,"MacKee, H.S.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094253",NA,NA,"Koumac : Vallées des  Palmiers","P","694588257","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094253",NA,"P05094253","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",50,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste grêle élancé de 4 mètres ;  feuilles vert clair, brillantes en dessus; fleurs blanches tout le long du tronc",NA,"27422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441421522761u7lU1ruMp9yqokvM","http://creativecommons.org/licenses/by/4.0/"
